order_id,shop_id,user_id,order_amount,total_items,payment_method,Date,Time
1263,5,791,142,1,credit_card,3/3/2017,4:12:51 AM
4275,86,791,130,1,cash,3/7/2017,1:53:00 PM
1802,32,791,303,3,cash,3/30/2017,10:04:29 AM
1775,16,791,468,3,debit,3/9/2017,7:00:13 PM
3591,85,791,516,3,debit,3/1/2017,7:38:20 PM
4833,59,791,178,1,debit,3/21/2017,8:53:46 AM
48,52,791,438,3,cash,3/5/2017,3:50:51 PM
406,37,791,142,1,debit,3/25/2017,4:21:30 PM
1986,97,791,324,2,debit,3/26/2017,3:49:29 AM
2089,53,791,448,4,cash,3/11/2017,7:41:48 PM
835,42,792,352,1,cash,3/25/2017,9:31:25 PM
3786,14,792,116,1,debit,3/14/2017,1:46:18 PM
2307,86,792,520,4,debit,3/5/2017,12:22:23 AM
1531,34,792,244,2,cash,3/3/2017,4:02:02 PM
660,70,792,346,2,cash,3/16/2017,10:25:56 PM
640,83,792,516,4,debit,3/5/2017,10:37:24 PM
1614,18,792,156,1,credit_card,3/10/2017,7:37:09 AM
2167,83,792,129,1,credit_card,3/17/2017,2:06:38 PM
4505,23,792,156,1,credit_card,3/26/2017,8:18:00 PM
1204,54,792,133,1,debit,3/2/2017,8:48:46 AM
2429,87,792,447,3,debit,3/30/2017,2:08:50 AM
44,21,792,284,2,credit_card,3/8/2017,4:16:53 AM
176,50,792,193,1,credit_card,3/20/2017,1:51:00 PM
1180,80,792,145,1,cash,3/27/2017,8:49:15 AM
2326,69,792,262,2,debit,3/12/2017,7:03:31 AM
1850,67,792,131,1,credit_card,3/27/2017,2:50:56 AM
3326,14,793,232,2,debit,3/29/2017,8:41:09 PM
4799,3,793,296,2,credit_card,3/29/2017,7:41:33 PM
1597,67,793,131,1,credit_card,3/30/2017,10:10:09 AM
807,31,793,387,3,credit_card,3/3/2017,4:13:07 PM
851,58,793,276,2,cash,3/9/2017,1:26:11 AM
1887,58,793,138,1,credit_card,3/2/2017,10:52:58 AM
3059,37,793,284,2,debit,3/28/2017,6:10:48 PM
4437,44,793,144,1,cash,3/25/2017,4:57:12 AM
4191,36,793,260,2,debit,3/6/2017,11:23:58 AM
2340,10,793,444,3,cash,3/24/2017,2:42:31 PM
857,2,793,470,5,credit_card,3/16/2017,1:33:28 AM
2102,84,793,153,1,credit_card,3/28/2017,1:45:41 PM
1215,7,793,224,2,debit,3/30/2017,1:57:56 AM
3390,9,793,472,4,cash,3/28/2017,6:03:13 AM
2685,19,793,489,3,credit_card,3/13/2017,7:05:55 AM
2368,52,793,292,2,debit,3/22/2017,8:55:19 AM
554,49,793,258,2,debit,3/26/2017,2:02:59 PM
1424,41,793,118,1,cash,3/8/2017,2:13:37 AM
1471,90,793,356,2,debit,3/7/2017,2:05:19 AM
41,42,793,352,1,credit_card,3/24/2017,2:15:41 PM
216,41,793,236,2,cash,3/17/2017,1:55:17 AM
4483,5,793,142,1,cash,3/10/2017,12:11:45 PM
825,11,793,184,1,debit,3/15/2017,10:29:11 AM
4297,63,793,408,3,debit,3/7/2017,12:09:28 AM
2749,76,794,465,3,debit,3/18/2017,6:43:50 PM
4526,85,794,172,1,credit_card,3/3/2017,9:14:32 PM
3751,7,794,336,3,cash,3/29/2017,4:12:55 PM
3481,47,794,435,3,credit_card,3/2/2017,1:39:27 PM
3298,2,794,94,1,debit,3/3/2017,3:19:29 AM
2317,12,794,402,2,debit,3/18/2017,8:41:36 AM
256,6,794,187,1,cash,3/18/2017,7:59:35 PM
4788,62,794,320,2,debit,3/16/2017,10:08:50 PM
3523,17,794,176,1,debit,3/15/2017,10:47:08 AM
2442,21,794,284,2,credit_card,3/27/2017,3:33:54 AM
3984,79,794,362,2,cash,3/21/2017,7:54:12 PM
2075,73,794,330,2,credit_card,3/18/2017,11:33:57 PM
333,57,794,441,3,credit_card,3/22/2017,12:43:47 AM
1545,34,794,122,1,credit_card,3/24/2017,11:41:02 AM
2151,21,794,426,3,cash,3/25/2017,5:52:30 AM
3854,62,794,160,1,cash,3/16/2017,12:29:23 AM
3118,38,794,760,4,credit_card,3/4/2017,7:58:59 AM
1805,100,794,111,1,debit,3/27/2017,10:16:51 AM
378,10,794,148,1,cash,3/26/2017,2:07:21 PM
1642,64,794,399,3,cash,3/2/2017,2:32:19 AM
3098,6,794,374,2,credit_card,3/7/2017,1:16:58 AM
3988,20,795,508,4,cash,3/24/2017,9:05:53 PM
997,7,795,224,2,credit_card,3/28/2017,2:59:46 AM
1796,13,795,160,1,debit,3/17/2017,1:27:55 PM
2752,39,795,670,5,cash,3/21/2017,1:01:50 AM
4960,8,795,264,2,debit,3/18/2017,10:24:24 PM
3911,45,795,284,2,debit,3/28/2017,11:13:28 PM
3574,83,795,129,1,cash,3/15/2017,8:19:38 PM
2815,15,795,306,2,cash,3/3/2017,3:10:24 PM
4112,76,795,620,4,cash,3/25/2017,3:53:35 PM
1710,51,795,187,1,debit,3/25/2017,5:09:44 AM
710,8,795,660,5,credit_card,3/21/2017,10:56:36 AM
3100,15,795,306,2,credit_card,3/6/2017,8:03:45 PM
2112,3,795,592,4,cash,3/24/2017,1:04:10 AM
159,92,795,90,1,credit_card,3/29/2017,3:07:12 AM
2994,21,795,284,2,debit,3/5/2017,3:49:58 PM
2661,38,796,190,1,cash,3/9/2017,11:14:09 AM
495,65,796,308,2,credit_card,3/13/2017,1:47:45 PM
3222,96,796,306,2,cash,3/19/2017,7:09:33 AM
812,63,796,408,3,credit_card,3/6/2017,11:19:29 PM
1613,90,796,712,4,credit_card,3/20/2017,11:36:47 AM
3782,46,796,498,3,cash,3/25/2017,3:17:36 AM
4868,97,796,162,1,credit_card,3/2/2017,6:11:25 AM
2590,25,796,130,1,cash,3/14/2017,3:53:15 PM
3272,26,796,528,3,cash,3/17/2017,9:47:49 PM
1494,18,796,312,2,cash,3/18/2017,2:41:27 AM
3515,14,796,232,2,debit,3/10/2017,5:59:44 AM
3420,20,796,127,1,credit_card,3/17/2017,7:08:30 AM
4889,17,796,352,2,debit,3/20/2017,12:13:28 AM
4460,28,796,492,3,credit_card,3/14/2017,4:54:22 PM
1365,42,797,1760,5,cash,3/10/2017,6:28:21 AM
1766,27,797,169,1,cash,3/10/2017,10:01:31 PM
4518,8,797,132,1,cash,3/24/2017,4:11:03 PM
169,48,797,351,3,credit_card,3/8/2017,6:12:47 AM
4379,34,797,122,1,credit_card,3/12/2017,2:59:51 AM
4633,58,797,138,1,debit,3/16/2017,7:31:20 PM
1622,30,797,306,2,credit_card,3/18/2017,1:14:33 AM
1670,34,797,488,4,credit_card,3/13/2017,7:06:28 AM
4550,16,797,156,1,credit_card,3/2/2017,8:00:25 PM
2547,9,797,118,1,credit_card,3/17/2017,8:12:27 PM
2720,53,797,112,1,cash,3/22/2017,11:35:07 PM
355,3,797,148,1,cash,3/10/2017,6:58:24 PM
1084,14,797,348,3,credit_card,3/29/2017,3:48:37 PM
3027,76,797,155,1,credit_card,3/9/2017,7:59:50 AM
4752,74,797,459,3,cash,3/16/2017,12:15:06 PM
4516,1,797,316,2,cash,3/17/2017,4:43:51 PM
4570,73,798,495,3,credit_card,3/2/2017,4:58:30 AM
918,86,798,390,3,credit_card,3/26/2017,4:25:53 AM
1909,90,798,712,4,cash,3/5/2017,12:06:56 AM
2209,64,798,266,2,credit_card,3/4/2017,6:27:11 AM
4252,63,798,272,2,credit_card,3/19/2017,3:58:04 PM
1650,24,798,420,3,cash,3/6/2017,10:37:05 PM
4931,66,798,322,2,debit,3/25/2017,3:39:48 PM
4203,70,798,519,3,cash,3/25/2017,5:28:01 AM
513,61,798,316,2,debit,3/23/2017,1:56:29 PM
3131,51,798,187,1,cash,3/28/2017,8:19:49 PM
4938,79,798,181,1,debit,3/10/2017,7:24:29 AM
3883,40,798,322,2,debit,3/19/2017,12:25:42 AM
4037,70,798,346,2,credit_card,3/18/2017,3:24:31 AM
1268,80,798,290,2,credit_card,3/1/2017,12:19:31 AM
749,82,798,354,2,cash,3/8/2017,12:23:12 AM
2033,88,798,880,5,cash,3/18/2017,4:24:14 AM
1637,86,798,130,1,credit_card,3/27/2017,6:55:56 AM
2194,1,798,474,3,debit,3/28/2017,2:02:03 PM
3478,41,798,118,1,credit_card,3/10/2017,11:03:46 AM
4818,52,799,584,4,credit_card,3/30/2017,3:17:18 AM
4319,45,799,284,2,debit,3/26/2017,6:42:04 AM
610,52,799,146,1,debit,3/29/2017,11:55:19 AM
3195,15,799,153,1,credit_card,3/19/2017,12:14:21 AM
2820,97,799,486,3,credit_card,3/23/2017,12:39:05 AM
1486,45,799,142,1,credit_card,3/22/2017,1:04:56 PM
3123,59,799,356,2,credit_card,3/17/2017,11:38:19 PM
4581,51,799,748,4,cash,3/2/2017,5:45:50 AM
4734,17,799,352,2,debit,3/17/2017,6:28:52 AM
3847,63,799,272,2,debit,3/13/2017,12:37:58 AM
1107,41,799,118,1,credit_card,3/21/2017,10:41:15 PM
4018,40,799,322,2,debit,3/10/2017,9:14:54 PM
2725,22,799,584,4,cash,3/19/2017,8:57:36 PM
4408,12,799,201,1,debit,3/12/2017,6:37:52 PM
2690,49,799,258,2,credit_card,3/1/2017,12:22:25 AM
13,54,799,266,2,credit_card,3/16/2017,2:15:34 PM
3566,27,799,507,3,cash,3/5/2017,11:03:43 AM
820,36,799,260,2,cash,3/14/2017,8:22:14 AM
2567,100,799,222,2,credit_card,3/14/2017,5:07:05 AM
1654,61,799,316,2,credit_card,3/25/2017,11:12:26 AM
582,90,799,534,3,credit_card,3/22/2017,4:13:18 AM
4088,70,799,346,2,cash,3/29/2017,2:23:42 AM
708,1,800,316,2,credit_card,3/13/2017,7:55:45 PM
3467,91,800,160,1,debit,3/17/2017,4:50:30 AM
34,7,800,224,2,credit_card,3/3/2017,5:31:15 AM
1604,82,800,354,2,credit_card,3/14/2017,8:29:50 PM
2861,40,800,322,2,credit_card,3/30/2017,8:28:58 AM
4349,81,800,177,1,cash,3/22/2017,1:08:31 AM
1959,71,800,492,3,debit,3/14/2017,11:54:49 AM
4435,3,800,444,3,debit,3/9/2017,1:00:36 PM
2283,12,800,603,3,debit,3/21/2017,11:54:52 AM
2638,43,800,543,3,cash,3/17/2017,5:26:53 PM
1769,72,800,480,3,cash,3/22/2017,7:45:48 PM
1854,10,800,148,1,cash,3/3/2017,10:39:36 PM
4669,89,800,392,2,cash,3/5/2017,10:01:58 PM
1196,56,800,234,2,debit,3/11/2017,9:47:06 PM
913,63,800,136,1,credit_card,3/12/2017,8:49:23 PM
1573,27,800,169,1,credit_card,3/5/2017,1:09:27 AM
3909,20,800,127,1,debit,3/6/2017,5:28:20 AM
4966,57,800,441,3,credit_card,3/29/2017,3:03:04 AM
2670,80,800,290,2,credit_card,3/19/2017,6:54:30 AM
635,20,800,127,1,debit,3/27/2017,2:04:09 PM
4496,60,801,177,1,debit,3/7/2017,8:20:00 PM
3068,32,801,202,2,credit_card,3/20/2017,7:30:31 AM
3805,25,801,260,2,cash,3/28/2017,9:03:54 PM
2355,75,801,128,1,cash,3/9/2017,2:49:43 PM
4359,1,801,158,1,debit,3/27/2017,7:48:23 AM
4593,99,801,195,1,debit,3/5/2017,11:29:06 AM
2349,87,801,298,2,cash,3/2/2017,6:44:29 AM
852,15,801,459,3,credit_card,3/25/2017,6:03:17 PM
1958,28,801,328,2,credit_card,3/5/2017,4:07:02 PM
4187,30,801,459,3,debit,3/29/2017,1:15:28 AM
4932,8,801,528,4,debit,3/23/2017,1:27:17 PM
4200,23,801,468,3,debit,3/14/2017,3:40:21 AM
2795,94,801,402,3,debit,3/8/2017,4:45:33 AM
3717,47,801,290,2,debit,3/10/2017,7:40:48 AM
4618,49,801,258,2,cash,3/29/2017,7:54:34 PM
1949,87,801,745,5,credit_card,3/12/2017,4:35:06 AM
1970,14,801,348,3,credit_card,3/16/2017,4:20:02 AM
1199,22,802,438,3,cash,3/11/2017,1:36:17 AM
2297,21,802,426,3,debit,3/14/2017,2:30:11 PM
3287,22,802,292,2,credit_card,3/26/2017,9:48:32 PM
3844,87,802,447,3,debit,3/28/2017,11:34:54 PM
1230,37,802,284,2,debit,3/30/2017,7:29:16 PM
4751,44,802,288,2,cash,3/25/2017,4:36:54 PM
2454,8,802,132,1,debit,3/25/2017,9:44:04 PM
1121,30,802,153,1,debit,3/22/2017,2:22:19 AM
4277,90,802,178,1,credit_card,3/22/2017,9:39:15 PM
4042,58,802,276,2,cash,3/29/2017,7:37:04 AM
2171,90,802,356,2,cash,3/15/2017,9:30:59 PM
2648,21,802,426,3,credit_card,3/26/2017,6:22:40 PM
3025,41,803,590,5,credit_card,3/4/2017,9:28:38 AM
367,98,803,399,3,cash,3/26/2017,10:40:53 AM
4565,93,803,114,1,credit_card,3/5/2017,8:55:16 PM
105,54,803,532,4,cash,3/28/2017,5:30:41 AM
621,38,803,380,2,debit,3/2/2017,3:35:47 AM
1678,31,803,516,4,debit,3/9/2017,3:40:27 AM
715,9,803,354,3,cash,3/11/2017,11:44:07 AM
4873,92,803,180,2,cash,3/17/2017,6:21:04 AM
4622,33,803,519,3,credit_card,3/28/2017,3:23:08 PM
957,70,803,346,2,debit,3/2/2017,4:45:13 PM
290,50,803,386,2,debit,3/30/2017,5:45:50 AM
1237,23,803,156,1,cash,3/8/2017,4:19:51 AM
3252,45,803,284,2,debit,3/10/2017,12:38:19 AM
274,34,803,122,1,cash,3/3/2017,9:05:17 AM
4611,87,803,447,3,credit_card,3/3/2017,11:24:59 AM
2514,44,804,288,2,credit_card,3/16/2017,3:36:38 AM
4038,93,804,114,1,debit,3/27/2017,4:01:57 PM
1900,68,804,544,4,cash,3/22/2017,10:50:47 PM
3281,19,804,163,1,credit_card,3/25/2017,2:09:43 AM
3319,71,804,328,2,credit_card,3/9/2017,10:12:49 AM
356,54,804,266,2,cash,3/19/2017,3:41:36 PM
1672,94,804,536,4,cash,3/28/2017,4:01:56 AM
395,46,804,166,1,credit_card,3/28/2017,5:53:05 PM
1061,59,804,178,1,debit,3/17/2017,5:26:42 PM
531,56,804,117,1,cash,3/2/2017,9:50:14 PM
2940,62,804,480,3,debit,3/24/2017,6:21:22 AM
2372,79,804,181,1,debit,3/22/2017,6:22:14 PM
3953,93,805,228,2,debit,3/7/2017,5:20:06 AM
191,7,805,112,1,credit_card,3/22/2017,5:28:42 AM
3676,82,805,177,1,debit,3/13/2017,5:22:59 AM
2255,54,805,266,2,cash,3/28/2017,9:54:06 AM
2927,55,805,342,2,credit_card,3/1/2017,3:44:35 PM
4590,12,805,201,1,cash,3/4/2017,6:37:49 AM
4697,87,805,149,1,cash,3/21/2017,8:56:05 AM
3739,6,805,374,2,cash,3/3/2017,12:06:15 AM
4912,12,805,201,1,credit_card,3/7/2017,8:31:10 PM
4485,29,805,489,3,credit_card,3/17/2017,3:16:45 PM
4374,31,805,258,2,cash,3/12/2017,5:00:59 PM
933,1,805,316,2,debit,3/14/2017,5:37:33 PM
4948,53,805,336,3,debit,3/28/2017,2:23:45 AM
2478,46,805,166,1,cash,3/16/2017,12:20:45 AM
2705,65,806,154,1,cash,3/7/2017,5:20:09 AM
795,48,806,351,3,credit_card,3/8/2017,3:03:28 PM
357,14,806,232,2,credit_card,3/28/2017,3:04:27 PM
725,86,806,130,1,cash,3/8/2017,4:13:37 AM
1447,48,806,351,3,debit,3/23/2017,7:16:21 PM
3430,72,806,160,1,credit_card,3/15/2017,5:43:39 PM
79,8,806,132,1,credit_card,3/27/2017,3:39:39 AM
905,28,806,328,2,credit_card,3/15/2017,3:10:18 AM
289,47,806,290,2,debit,3/24/2017,5:51:51 PM
615,3,806,444,3,cash,3/26/2017,5:04:00 AM
649,69,807,131,1,debit,3/23/2017,9:03:24 AM
3329,4,807,256,2,credit_card,3/20/2017,1:14:48 AM
1910,37,807,710,5,debit,3/17/2017,1:13:00 PM
2280,5,807,284,2,cash,3/1/2017,5:51:30 PM
1648,58,807,138,1,cash,3/6/2017,4:32:19 AM
3623,69,807,262,2,cash,3/19/2017,3:31:01 AM
2845,80,807,145,1,cash,3/5/2017,2:15:28 AM
2883,69,807,131,1,credit_card,3/21/2017,9:05:12 PM
1409,16,807,156,1,cash,3/7/2017,4:04:28 AM
281,90,807,534,3,debit,3/27/2017,11:41:40 PM
2290,91,807,640,4,credit_card,3/30/2017,8:36:24 AM
373,98,807,133,1,credit_card,3/21/2017,6:33:57 AM
1038,46,807,332,2,credit_card,3/13/2017,11:26:41 PM
560,65,807,462,3,debit,3/30/2017,8:25:56 AM
4862,27,807,338,2,cash,3/15/2017,2:38:33 PM
1341,32,808,202,2,credit_card,3/1/2017,2:33:34 PM
939,42,808,1056,3,credit_card,3/13/2017,11:43:45 PM
4336,74,808,153,1,cash,3/10/2017,5:45:17 PM
2331,83,808,129,1,credit_card,3/11/2017,6:21:39 AM
4552,61,808,158,1,credit_card,3/21/2017,5:40:04 PM
2730,2,808,376,4,cash,3/9/2017,1:48:52 AM
1757,27,808,169,1,cash,3/13/2017,2:38:34 AM
2406,89,808,196,1,debit,3/13/2017,4:55:07 AM
4600,88,808,176,1,debit,3/9/2017,7:32:41 PM
2050,84,808,306,2,cash,3/22/2017,10:13:01 AM
4406,54,808,266,2,debit,3/7/2017,10:11:21 AM
1826,6,808,374,2,credit_card,3/14/2017,8:04:21 PM
3585,59,808,178,1,debit,3/9/2017,11:46:30 PM
2591,24,808,420,3,debit,3/22/2017,6:12:05 PM
597,36,808,130,1,debit,3/30/2017,8:45:32 AM
3565,16,808,156,1,cash,3/14/2017,4:55:15 PM
4810,66,808,161,1,credit_card,3/7/2017,9:39:12 AM
2143,59,808,356,2,debit,3/29/2017,7:32:46 PM
3966,64,808,399,3,debit,3/26/2017,9:29:25 PM
153,33,808,173,1,cash,3/13/2017,10:14:51 PM
3948,72,808,160,1,credit_card,3/21/2017,10:38:03 PM
4108,63,809,272,2,debit,3/24/2017,6:18:59 AM
1274,20,809,254,2,debit,3/20/2017,12:14:54 AM
4253,3,809,592,4,debit,3/15/2017,8:48:19 PM
4626,42,809,352,1,credit_card,3/11/2017,8:21:26 AM
4807,77,809,312,2,cash,3/2/2017,11:37:39 AM
2302,61,809,158,1,cash,3/5/2017,7:59:28 AM
2395,73,809,495,3,credit_card,3/27/2017,11:50:18 AM
2500,58,809,276,2,cash,3/14/2017,2:15:34 AM
1015,76,809,310,2,cash,3/4/2017,1:14:49 AM
893,81,809,354,2,credit_card,3/10/2017,4:01:42 AM
1307,52,809,584,4,cash,3/22/2017,5:40:59 PM
197,85,809,516,3,debit,3/21/2017,10:58:20 AM
2603,18,809,312,2,debit,3/21/2017,9:23:03 AM
3181,32,809,101,1,cash,3/10/2017,2:01:52 PM
3807,86,810,260,2,cash,3/29/2017,9:56:42 PM
3504,15,810,306,2,cash,3/24/2017,4:05:18 PM
94,58,810,276,2,debit,3/7/2017,4:27:06 AM
3823,6,810,374,2,credit_card,3/19/2017,6:41:54 AM
1395,44,810,144,1,credit_card,3/15/2017,4:33:22 AM
3588,5,810,284,2,credit_card,3/1/2017,5:33:27 AM
1980,18,810,156,1,debit,3/7/2017,10:56:46 PM
947,34,810,122,1,cash,3/13/2017,11:14:38 PM
509,72,810,160,1,debit,3/15/2017,5:49:08 PM
3340,28,810,328,2,debit,3/2/2017,3:30:11 AM
2253,27,810,338,2,cash,3/17/2017,10:34:05 PM
2746,24,810,140,1,credit_card,3/2/2017,3:22:52 AM
1497,81,810,531,3,cash,3/23/2017,3:11:01 PM
2839,45,810,142,1,cash,3/30/2017,2:13:22 AM
4789,69,810,393,3,credit_card,3/14/2017,4:04:58 PM
574,58,811,138,1,cash,3/13/2017,5:17:07 PM
2354,27,811,845,5,cash,3/13/2017,7:07:39 AM
1337,54,811,133,1,cash,3/24/2017,8:50:14 PM
2919,41,811,118,1,cash,3/15/2017,7:13:28 AM
4741,61,811,474,3,debit,3/23/2017,2:24:11 AM
2110,61,811,316,2,debit,3/4/2017,12:53:32 PM
338,91,811,640,4,credit_card,3/10/2017,1:14:04 PM
3929,34,811,244,2,debit,3/23/2017,10:34:24 PM
1740,39,811,268,2,cash,3/30/2017,10:54:12 AM
2777,31,811,387,3,debit,3/19/2017,2:49:49 PM
1392,62,811,480,3,credit_card,3/19/2017,9:48:01 AM
4640,45,811,284,2,credit_card,3/1/2017,11:55:34 AM
4348,1,811,474,3,credit_card,3/27/2017,7:23:15 PM
3419,38,811,380,2,cash,3/30/2017,4:13:50 PM
4447,45,811,142,1,debit,3/30/2017,1:48:37 AM
2226,1,811,316,2,debit,3/8/2017,10:09:44 PM
1966,6,811,561,3,credit_card,3/3/2017,6:30:07 PM
4284,25,811,260,2,cash,3/29/2017,5:08:07 AM
4492,76,811,310,2,credit_card,3/3/2017,3:29:59 PM
3045,43,811,181,1,debit,3/16/2017,10:25:04 AM
1895,4,811,256,2,debit,3/27/2017,2:41:28 PM
822,91,811,320,2,debit,3/7/2017,2:36:29 AM
1430,30,812,459,3,credit_card,3/29/2017,3:23:56 AM
3458,62,812,320,2,debit,3/21/2017,9:05:57 PM
2210,77,812,312,2,credit_card,3/3/2017,9:22:25 AM
726,52,812,146,1,credit_card,3/27/2017,8:59:56 PM
68,21,812,284,2,debit,3/3/2017,3:52:53 PM
3026,93,812,114,1,cash,3/28/2017,1:49:05 PM
1102,83,812,129,1,debit,3/6/2017,3:50:27 AM
4767,27,812,338,2,cash,3/20/2017,11:45:50 PM
1026,84,813,306,2,credit_card,3/23/2017,8:43:01 AM
4610,76,813,155,1,credit_card,3/9/2017,1:19:41 PM
117,6,813,374,2,debit,3/10/2017,2:25:17 PM
1664,85,813,516,3,debit,3/30/2017,3:41:35 AM
72,34,813,122,1,credit_card,3/20/2017,5:43:28 PM
2229,12,813,201,1,debit,3/2/2017,10:52:05 AM
3814,46,813,498,3,cash,3/27/2017,3:31:57 AM
3733,15,813,153,1,debit,3/8/2017,3:30:24 AM
1663,36,813,260,2,debit,3/28/2017,2:17:46 AM
1857,49,813,258,2,debit,3/3/2017,5:11:44 PM
960,31,813,387,3,debit,3/13/2017,4:53:18 AM
4654,4,813,128,1,cash,3/3/2017,12:44:45 AM
881,41,813,590,5,credit_card,3/19/2017,8:09:12 PM
2048,35,813,164,1,debit,3/28/2017,9:20:53 AM
4875,41,814,354,3,credit_card,3/11/2017,4:54:15 AM
3558,17,814,352,2,cash,3/4/2017,2:04:48 PM
2616,65,814,154,1,credit_card,3/19/2017,7:44:19 PM
3946,15,814,306,2,credit_card,3/13/2017,3:41:19 AM
666,79,814,181,1,cash,3/7/2017,6:19:52 AM
3145,56,814,117,1,cash,3/15/2017,10:48:44 AM
859,84,814,153,1,debit,3/11/2017,2:36:24 AM
2053,99,814,390,2,debit,3/19/2017,7:11:34 AM
1655,94,814,268,2,credit_card,3/11/2017,11:08:40 AM
1976,71,814,164,1,debit,3/29/2017,3:48:46 PM
2452,56,814,234,2,cash,3/4/2017,9:42:14 PM
2582,52,814,292,2,credit_card,3/30/2017,9:13:19 AM
1583,23,814,312,2,credit_card,3/21/2017,9:12:55 AM
2123,28,815,328,2,debit,3/4/2017,6:59:41 PM
3930,91,815,160,1,credit_card,3/1/2017,7:48:24 PM
2275,85,815,172,1,cash,3/17/2017,6:52:25 AM
717,53,815,112,1,credit_card,3/29/2017,1:58:16 PM
1475,21,815,142,1,cash,3/30/2017,11:26:54 PM
1209,99,815,585,3,debit,3/4/2017,1:48:42 PM
1116,52,815,584,4,cash,3/1/2017,12:31:04 AM
303,25,815,390,3,cash,3/9/2017,10:00:06 PM
3866,68,815,816,6,debit,3/11/2017,9:31:50 AM
802,30,815,153,1,cash,3/27/2017,11:54:47 PM
2781,30,815,153,1,cash,3/15/2017,8:27:21 AM
3922,88,815,528,3,credit_card,3/5/2017,6:21:55 AM
2972,33,815,519,3,debit,3/19/2017,6:15:00 AM
697,71,815,164,1,credit_card,3/12/2017,11:13:45 AM
2069,69,815,131,1,cash,3/18/2017,8:36:59 PM
2369,55,815,513,3,credit_card,3/1/2017,10:34:45 AM
4151,94,815,402,3,cash,3/29/2017,11:28:50 PM
3767,88,815,176,1,credit_card,3/14/2017,2:40:33 PM
1008,98,816,399,3,cash,3/8/2017,5:21:23 PM
3328,77,816,156,1,credit_card,3/1/2017,8:31:16 AM
3924,69,816,262,2,debit,3/5/2017,2:10:42 AM
830,50,816,386,2,cash,3/11/2017,3:58:08 AM
1789,99,816,195,1,debit,3/19/2017,2:21:52 PM
658,69,816,262,2,cash,3/22/2017,9:59:25 AM
4434,80,816,290,2,cash,3/9/2017,7:00:50 PM
2866,60,816,177,1,credit_card,3/13/2017,1:12:03 AM
724,75,816,512,4,cash,3/19/2017,3:39:01 AM
3669,83,816,258,2,cash,3/4/2017,3:03:26 PM
929,84,816,306,2,cash,3/22/2017,2:50:51 PM
945,13,816,320,2,cash,3/22/2017,6:54:24 AM
4059,35,816,328,2,debit,3/11/2017,6:51:47 PM
596,88,817,176,1,debit,3/16/2017,5:59:10 AM
4099,21,817,142,1,credit_card,3/24/2017,5:44:39 AM
2264,65,817,462,3,cash,3/7/2017,8:17:04 PM
3521,17,817,528,3,cash,3/22/2017,7:34:58 AM
4115,94,817,670,5,credit_card,3/3/2017,11:00:48 AM
128,77,817,312,2,credit_card,3/5/2017,6:46:25 PM
951,32,817,202,2,cash,3/5/2017,11:56:56 PM
4476,79,817,181,1,cash,3/20/2017,1:51:29 PM
2360,14,817,232,2,cash,3/9/2017,9:28:47 AM
4732,20,817,254,2,debit,3/3/2017,2:27:18 AM
84,100,817,111,1,cash,3/12/2017,10:10:47 PM
1798,69,817,131,1,credit_card,3/9/2017,9:47:15 PM
1011,83,817,129,1,credit_card,3/12/2017,3:35:16 PM
2375,20,817,127,1,cash,3/28/2017,9:08:29 PM
832,18,817,156,1,debit,3/10/2017,11:41:34 PM
346,72,818,160,1,debit,3/5/2017,12:53:41 PM
4694,99,818,195,1,debit,3/26/2017,8:55:17 AM
3069,43,818,362,2,debit,3/30/2017,6:07:44 AM
1277,2,818,94,1,credit_card,3/9/2017,3:36:22 AM
3872,92,818,90,1,debit,3/18/2017,9:10:08 AM
4079,27,818,507,3,debit,3/14/2017,10:27:34 PM
2361,36,818,520,4,cash,3/17/2017,10:02:00 PM
1413,93,818,114,1,cash,3/10/2017,10:30:05 AM
1686,34,818,244,2,cash,3/30/2017,11:16:10 PM
772,19,818,815,5,debit,3/7/2017,8:48:16 AM
1787,70,818,346,2,credit_card,3/6/2017,7:48:11 AM
2105,62,818,160,1,cash,3/15/2017,3:51:29 AM
298,70,818,346,2,debit,3/4/2017,5:30:09 PM
3982,100,818,111,1,cash,3/23/2017,9:34:27 PM
497,12,818,402,2,cash,3/4/2017,7:42:18 AM
4188,15,818,306,2,cash,3/4/2017,4:34:19 AM
1111,58,818,276,2,cash,3/29/2017,11:15:06 AM
2609,69,818,262,2,credit_card,3/21/2017,2:03:14 PM
3386,49,819,516,4,credit_card,3/19/2017,6:29:35 PM
836,42,819,704,2,cash,3/9/2017,2:15:15 PM
872,60,819,177,1,credit_card,3/14/2017,12:24:31 PM
1384,27,819,338,2,credit_card,3/16/2017,10:02:28 PM
1261,69,819,262,2,credit_card,3/1/2017,8:23:38 AM
799,3,819,296,2,debit,3/28/2017,9:44:00 PM
4803,86,819,130,1,debit,3/19/2017,7:51:31 PM
1883,61,819,158,1,cash,3/19/2017,1:13:49 AM
3251,27,819,169,1,cash,3/13/2017,11:22:34 PM
1039,2,819,188,2,debit,3/26/2017,2:58:34 AM
3879,13,819,160,1,debit,3/3/2017,5:56:55 PM
1639,38,819,190,1,credit_card,3/10/2017,12:11:08 AM
4055,89,819,196,1,debit,3/9/2017,2:22:52 PM
1700,29,819,489,3,debit,3/24/2017,1:40:33 AM
2988,42,819,1056,3,cash,3/3/2017,9:09:25 AM
